sp|Q6GZX4|001R_FRG3G	gi|49237298|ref|YP_031579.1|	YP_031579	256	1	256	1	256	100.00	256	1	0.0
sp|Q6GZX4|001R_FRG3G	gi|194307490|gb|ACF42220.1|	ACF42220	256	1	256	1	256	99.22	256	1	0.0
sp|Q6GZX4|001R_FRG3G	gi|82800139|gb|ABB92350.1|	ABB92350	256	1	256	1	256	98.83	256	1	0.0
sp|Q6GZX4|001R_FRG3G	gi|375281730|gb|AFA44905.1|	AFA44905	256	1	256	1	256	98.44	256	1	0.0
sp|Q6GZX4|001R_FRG3G	gi|225734522|gb|ACO25290.1|	ACO25290	256	1	256	1	256	98.05	256	1	0.0
sp|Q6GZX4|001R_FRG3G	gi|388260198|ref|YP_006347726.1|	YP_006347726	256	1	256	1	256	97.66	256	1	0.0
sp|Q6GZX4|001R_FRG3G	gi|45686103|ref|YP_003866.1|	YP_003866	256	1	256	1	256	95.70	256	1	0.0
sp|Q6GZX4|001R_FRG3G	gi|56692753|ref|YP_164211.1|	YP_164211	258	21	256	28	258	60.00	240	1	1e-93
sp|Q6GZX4|001R_FRG3G	gi|13358445|ref|NP_078747.1|	NP_078747	251	95	256	90	251	41.98	162	1	6e-40
sp|Q6GZX4|001R_FRG3G	gi|51870132|ref|YP_073685.1|	YP_073685	252	90	256	86	252	41.32	167	1	7e-36
sp|Q6GZX4|001R_FRG3G	gi|15078994|ref|NP_149745.1|	NP_149745	383	96	253	208	379	33.72	172	1	1e-22
sp|Q6GZX4|001R_FRG3G	gi|339906061|ref|YP_004732858.1|	YP_004732858	394	96	254	211	391	30.94	181	1	2e-18
sp|Q6GZX4|001R_FRG3G	gi|109287957|ref|YP_654651.1|	YP_654651	395	96	254	213	391	31.84	179	1	3e-17
sp|Q6GZX4|001R_FRG3G	gi|327198759|emb|CCA61460.1|	CCA61460	370	72	254	180	369	34.03	191	1	1e-16
sp|Q6GZX4|001R_FRG3G	gi|115298531|ref|YP_762384.1|	YP_762384	395	96	256	229	395	28.14	167	1	2e-16
sp|Q6GZX4|001R_FRG3G	gi|527333642|ref|YP_008357426.1|	YP_008357426	390	96	254	208	387	30.56	180	1	4e-16
sp|Q6GZX4|001R_FRG3G	gi|134287189|ref|YP_001110885.1|	YP_001110885	391	96	256	225	391	29.59	169	1	1e-15
sp|Q6GZX4|001R_FRG3G	gi|409978674|gb|AFV50285.1|	AFV50285	391	96	256	225	391	29.59	169	1	1e-15
sp|Q6GZX4|001R_FRG3G	gi|116326703|ref|YP_803240.1|	YP_803240	378	96	256	212	378	29.82	171	1	1e-13
sp|Q6GZX4|001R_FRG3G	gi|163955090|ref|YP_001648194.1|	YP_001648194	314	77	255	137	312	26.09	184	1	5e-04
sp|Q6GZX4|001R_FRG3G	gi|388548952|gb|AFK66153.1|	AFK66153	314	63	255	122	312	25.00	200	1	5e-04
sp|Q6GZX4|001R_FRG3G	gi|314055197|ref|YP_004063535.1|	YP_004063535	314	63	255	122	312	25.00	200	1	5e-04
sp|Q6GZX4|001R_FRG3G	gi|472341267|ref|YP_007674786.1|	YP_007674786	314	63	255	122	312	24.50	200	1	0.001
sp|Q6GZX4|001R_FRG3G	gi|292659013|gb|ADE34401.1|	ADE34401	267	92	256	103	267	24.71	174	1	0.001
sp|Q6GZX4|001R_FRG3G	gi|19881466|ref|NP_612283.1|	NP_612283	267	92	256	103	267	23.56	174	1	0.004
sp|Q6GZX4|001R_FRG3G	gi|260665978|ref|YP_003212932.1|	YP_003212932	314	77	255	137	312	26.20	187	1	0.004
sp|Q6GZX4|001R_FRG3G	gi|313844083|ref|YP_004061746.1|	YP_004061746	314	77	255	137	312	23.91	184	1	0.012
sp|Q6GZX4|001R_FRG3G	gi|357541894|gb|AET84656.1|	AET84656	314	77	255	137	312	23.91	184	1	0.013
sp|Q6GZX4|001R_FRG3G	gi|357541883|gb|AET84645.1|	AET84645	314	77	255	137	312	23.91	184	1	0.013
sp|Q6GZX4|001R_FRG3G	gi|327396861|dbj|BAK14227.1|	BAK14227	267	92	256	103	267	24.14	174	1	0.029
sp|Q6GZX4|001R_FRG3G	gi|378706218|gb|AFC35019.1|	AFC35019	315	63	255	123	313	24.63	203	1	0.033
sp|Q6GZX4|001R_FRG3G	gi|50237539|gb|AAT71872.1|	AAT71872	268	92	256	104	268	22.94	170	1	0.071
sp|Q6GZX4|001R_FRG3G	gi|62421249|gb|AAX82369.1|	AAX82369	268	92	256	104	268	23.56	174	1	0.079
sp|Q6GZX4|001R_FRG3G	gi|322511047|gb|ADX06360.1|	ADX06360	217	93	255	59	215	22.16	167	1	0.18
sp|Q6GZX4|001R_FRG3G	gi|451947234|ref|YP_007467829.1|	YP_007467829	310	109	200	68	168	33.02	106	1	0.28
sp|Q6GZX4|001R_FRG3G	gi|313768312|ref|YP_004061992.1|	YP_004061992	314	77	255	137	312	21.20	184	1	0.42
sp|Q6GZX4|001R_FRG3G	gi|397639952|gb|EJK73853.1|	EJK73853	278	120	218	119	203	30.69	101	1	0.86
sp|Q6GZX4|001R_FRG3G	gi|495797797|ref|WP_008522376.1|	WP_008522376	400	53	133	317	400	32.18	87	1	2.3
sp|Q6GZX4|001R_FRG3G	gi|494958496|ref|WP_007684523.1|	WP_007684523	133	213	253	46	86	39.02	41	1	2.4
sp|Q6GZX4|001R_FRG3G	gi|146297069|ref|YP_001180840.1|	YP_001180840	701	81	223	166	316	27.39	157	1	2.6
sp|Q6GZX4|001R_FRG3G	gi|414082662|ref|YP_006991365.1|	YP_006991365	143	64	147	25	112	29.55	88	1	3.1
sp|Q6GZX4|001R_FRG3G	gi|448932079|gb|AGE55639.1|	AGE55639	361	94	255	201	359	20.36	167	1	6.0
sp|Q6GZX4|001R_FRG3G	gi|448929952|gb|AGE53518.1|	AGE53518	360	94	255	200	358	20.36	167	1	7.1
sp|Q6GZX4|001R_FRG3G	gi|524580227|emb|CDD03018.1|	CDD03018	308	117	193	89	163	32.47	77	1	9.8
sp|P19084|11S3_HELAN	gi|112676|sp|P19084.1|11S3_HELAN	P19084	493	1	493	1	493	100.00	493	1	0.0
sp|P19084|11S3_HELAN	gi|45510877|gb|AAS67036.1|	AAS67036	480	1	481	1	468	43.93	494	1	1e-130
sp|P19084|11S3_HELAN	gi|115343511|gb|ABI94735.1|	ABI94735	480	1	481	1	468	43.93	494	1	2e-130
sp|P19084|11S3_HELAN	gi|115343513|gb|ABI94736.1|	ABI94736	479	1	481	1	467	43.00	493	1	1e-129
